time,open,high,low,close,volume
2021-06-05T22:30:00,0.074315,0.074373,0.074305,0.074342,595.415
2021-06-05T22:35:00,0.07434,0.074417,0.074305,0.07437,558.38
2021-06-05T22:40:00,0.074374,0.074397,0.074292,0.0743,1048.545
2021-06-05T22:45:00,0.0743,0.0743,0.07411,0.074237,1151.963
2021-06-05T22:50:00,0.074235,0.074299,0.074207,0.074253,480.493
2021-06-05T22:55:00,0.074254,0.074296,0.074214,0.074268,136.773
2021-06-05T23:00:00,0.07428,0.074321,0.074244,0.074304,221.026
2021-06-05T23:05:00,0.074311,0.074337,0.074237,0.074245,256.844
2021-06-05T23:10:00,0.074248,0.074297,0.074212,0.074258,256.908
2021-06-05T23:15:00,0.074256,0.074289,0.074232,0.074267,189.374
2021-06-05T23:20:00,0.074268,0.07431,0.074254,0.074262,369.109
2021-06-05T23:25:00,0.074262,0.074316,0.074253,0.074278,175.292
2021-06-05T23:30:00,0.074278,0.074306,0.07421,0.074218,726.667
2021-06-05T23:35:00,0.074217,0.074368,0.074217,0.074336,427.495
2021-06-05T23:40:00,0.074335,0.074335,0.074227,0.07429,316.807
2021-06-05T23:45:00,0.074293,0.074389,0.074293,0.074374,153.156
2021-06-05T23:50:00,0.074374,0.074374,0.074269,0.074296,145.036
2021-06-05T23:55:00,0.074297,0.074395,0.074269,0.074352,283.406
2021-06-06T00:00:00,0.074358,0.074398,0.074221,0.074369,675.634
2021-06-06T00:05:00,0.074373,0.074445,0.0743,0.074426,306.048
2021-06-06T00:10:00,0.074425,0.07445,0.074369,0.074402,462.097
2021-06-06T00:15:00,0.074401,0.074459,0.07436,0.07438,919.306
2021-06-06T00:20:00,0.07438,0.074477,0.074361,0.074382,661.52
2021-06-06T00:25:00,0.074396,0.074435,0.074212,0.07426,982.837
2021-06-06T00:30:00,0.074263,0.07428,0.074122,0.074151,465.579
2021-06-06T00:35:00,0.074148,0.074228,0.074148,0.074192,288.381
2021-06-06T00:40:00,0.074185,0.074282,0.074118,0.074267,248.456
2021-06-06T00:45:00,0.074261,0.074387,0.074242,0.074328,257.563
2021-06-06T00:50:00,0.074331,0.074386,0.074248,0.074353,327.303
2021-06-06T00:55:00,0.074334,0.074397,0.074286,0.074335,586.477
2021-06-06T01:00:00,0.074325,0.074418,0.074325,0.074401,393.729
2021-06-06T01:05:00,0.074409,0.074442,0.074337,0.074392,240.402
2021-06-06T01:10:00,0.074392,0.074462,0.07434,0.074392,257.611
2021-06-06T01:15:00,0.074383,0.074473,0.074311,0.074444,336.029
2021-06-06T01:20:00,0.07444,0.074481,0.074393,0.074395,223.949
2021-06-06T01:25:00,0.074403,0.074415,0.074343,0.074388,414.175
2021-06-06T01:30:00,0.074387,0.074437,0.07437,0.074402,158.688
2021-06-06T01:35:00,0.074398,0.074579,0.074352,0.074532,610.054
2021-06-06T01:40:00,0.074536,0.074616,0.07445,0.074511,464.974
2021-06-06T01:45:00,0.07451,0.074554,0.07444,0.07444,280.073
2021-06-06T01:50:00,0.074444,0.074484,0.074371,0.074411,104.279
2021-06-06T01:55:00,0.074417,0.074449,0.074387,0.07441,166.671
2021-06-06T02:00:00,0.074415,0.074657,0.074415,0.074628,362.239
2021-06-06T02:05:00,0.074632,0.075,0.07461,0.075,1926.454
2021-06-06T02:10:00,0.075,0.075081,0.074933,0.074943,1210.212
2021-06-06T02:15:00,0.074943,0.075115,0.074928,0.075058,1409.104
2021-06-06T02:20:00,0.075046,0.075102,0.074989,0.075053,883.087
2021-06-06T02:25:00,0.075027,0.07507,0.074987,0.075045,729.193
2021-06-06T02:30:00,0.07503,0.075175,0.075003,0.075151,356.952
2021-06-06T02:35:00,0.075154,0.075185,0.075017,0.075044,402.619
2021-06-06T02:40:00,0.075046,0.075087,0.075,0.07502,407.002
2021-06-06T02:45:00,0.075019,0.075149,0.075002,0.075018,475.411
2021-06-06T02:50:00,0.075027,0.07515,0.075027,0.075097,444.562
2021-06-06T02:55:00,0.075097,0.075269,0.075096,0.075243,623.225
2021-06-06T03:00:00,0.075242,0.075522,0.075225,0.075486,1039.772
2021-06-06T03:05:00,0.075487,0.075487,0.075288,0.075362,1339.793
2021-06-06T03:10:00,0.075362,0.0754,0.07517,0.075184,443.416
2021-06-06T03:15:00,0.075184,0.07529,0.075184,0.075225,398.468
2021-06-06T03:20:00,0.075225,0.07534,0.075196,0.07531,220.786
2021-06-06T03:25:00,0.07531,0.075351,0.075269,0.075306,392.936
2021-06-06T03:30:00,0.0753,0.075496,0.075285,0.075417,843.599
2021-06-06T03:35:00,0.075411,0.075511,0.075401,0.075441,644.051
2021-06-06T03:40:00,0.07544,0.07545,0.0754,0.075422,983.338
2021-06-06T03:45:00,0.075421,0.075425,0.075143,0.075211,1479.66
2021-06-06T03:50:00,0.07522,0.075341,0.075213,0.075293,449.738
